subj,ability,face,fame,angle,trial,rt,acc,sq,s001,s002,s003,s004,s005,s006,s007,s008,s009,s010,s011,s012,s013,s014,s015
D90,devprop,N01,novel,A,119,1548,TRUE,s009,0.20985,-0.13703,-0.39226,-0.097487,0.5078,-0.19293,-0.14497,-0.18035,<undefined>,-0.042373,-0.17782,-0.15519,0.076923,-0.11309,-0.14435
D91,devprop,N01,novel,A,22,3033,TRUE,s010,0,0.15583,-0.059322,0.025424,-0.10024,0.034443,0.15981,-0.16102,-0.042373,<undefined>,-0.050847,-0.36441,-0.14407,-0.050598,-0.0084746
D92,devprop,N01,novel,A,131,1622,TRUE,s011,-0.0024506,-0.15093,0.18966,0.0125,-0.18374,-0.22361,0.048158,0.27619,-0.17782,-0.050847,<undefined>,-0.23842,-0.25862,0.375,0.16093
D93,devprop,N01,novel,A,63,992,TRUE,s012,-0.18966,-0.40019,-0.125,-0.3,-0.15519,-0.42015,-0.35952,-0.34196,-0.15519,-0.36441,-0.23842,<undefined>,-0.4868,-0.27778,-0.44924
D94,devprop,N01,novel,A,37,1441,TRUE,s013,-0.16946,-0.10526,-0.44834,0.11464,0.038462,-0.16316,-0.17434,-0.083333,0.076923,-0.14407,-0.25862,-0.4868,<undefined>,-0.083333,0.052632
D95,devprop,N01,novel,A,126,2103,TRUE,s014,0.15557,-0.20017,0.1762,0.054289,-0.11785,-0.14541,0.055556,0.090482,-0.11309,-0.050598,0.375,-0.27778,-0.083333,<undefined>,-0.067272
D96,devprop,N01,novel,A,128,1979,TRUE,s015,-0.0059979,0.16786,-0.22252,-0.05,-0.069917,-0.17368,0.062455,0.18602,-0.14435,-0.0084746,0.16093,-0.44924,0.052632,-0.067272,<undefined>
D06,devprop,N01,novel,B,66,1284,TRUE,s001,<undefined>,0.13158,0.53846,0.13462,0.061558,0.28254,-0.10345,-0.20631,<undefined>,0.18571,0.07493,-0.35492,0.023662,-0.077465,-0.10204
D08,devprop,N01,novel,B,69,3274,TRUE,s002,0.13158,<undefined>,0.0087719,-0.12281,-0.22631,-0.021542,-0.0068878,-0.081441,<undefined>,0.097996,0.0017632,-0.20025,-0.20175,0.055337,-0.051295
D13,devprop,N01,novel,B,61,1336,TRUE,s003,0.53846,0.0087719,<undefined>,0.34686,0.10121,0.19444,-0.086207,-0.18901,<undefined>,0.21429,0.010204,-0.14879,-0.066459,-0.035211,-0.18367
D14,devprop,N01,novel,B,50,1202,TRUE,s004,0.13462,-0.12281,0.34686,<undefined>,0.11029,-0.097222,0.025862,-0.24312,<undefined>,0.24531,-0.14286,-0.2,0.21814,-0.084507,-0.24402
D15,devprop,N01,novel,B,78,1298,TRUE,s005,0.061558,-0.22631,0.10121,0.11029,<undefined>,0.069444,0.0086207,-0.34724,<undefined>,0.031443,-0.10204,-0.13469,-0.019231,-0.084507,-0.19898
D16,devprop,N01,novel,B,59,2081,TRUE,s006,0.28254,-0.021542,0.19444,-0.097222,0.069444,<undefined>,0.10345,-0.31236,<undefined>,-0.013889,0.48309,-0.041667,-0.25197,0.1163,-0.15306
D17,devprop,N01,novel,B,74,3086,TRUE,s007,-0.10345,-0.0068878,-0.086207,0.025862,0.0086207,0.10345,<undefined>,-0.24383,<undefined>,-0.047287,0.23153,-0.21552,-0.16946,0.10947,-0.14956
D18,devprop,N01,novel,B,139,2567,TRUE,s008,-0.20631,-0.081441,-0.18901,-0.24312,-0.34724,-0.31236,-0.24383,<undefined>,<undefined>,-0.12637,0.035445,-0.46785,-0.10082,0.087131,-0.40406
D90,devprop,N01,novel,B,139,2308,FALSE,s009,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>
D91,devprop,N01,novel,B,88,1708,TRUE,s010,0.18571,0.097996,0.21429,0.24531,0.031443,-0.013889,-0.047287,-0.12637,<undefined>,<undefined>,-0.061224,-0.38039,0.17878,-0.074841,-0.14693
D92,devprop,N01,novel,B,24,2740,TRUE,s011,0.07493,0.0017632,0.010204,-0.14286,-0.10204,0.48309,0.23153,0.035445,<undefined>,-0.061224,<undefined>,-0.16327,-0.1207,0.042254,-0.22959
D93,devprop,N01,novel,B,44,1042,TRUE,s012,-0.35492,-0.20025,-0.14879,-0.2,-0.13469,-0.041667,-0.21552,-0.46785,<undefined>,-0.38039,-0.16327,<undefined>,-0.45437,-0.26761,-0.30102
D94,devprop,N01,novel,B,17,1293,TRUE,s013,0.023662,-0.20175,-0.066459,0.21814,-0.019231,-0.25197,-0.16946,-0.10082,<undefined>,0.17878,-0.1207,-0.45437,<undefined>,-0.15372,-0.27098
D95,devprop,N01,novel,B,13,3600,TRUE,s014,-0.077465,0.055337,-0.035211,-0.084507,-0.084507,0.1163,0.10947,0.087131,<undefined>,-0.074841,0.042254,-0.26761,-0.15372,<undefined>,-0.10437
D96,devprop,N01,novel,B,33,5465,TRUE,s015,-0.10204,-0.051295,-0.18367,-0.24402,-0.19898,-0.15306,-0.14956,-0.40406,<undefined>,-0.14693,-0.22959,-0.30102,-0.27098,-0.10437,<undefined>
D06,devprop,N01,novel,C,40,1065,TRUE,s001,<undefined>,-0.24183,-0.27426,0.35799,0.15789,<undefined>,-0.10314,-0.36842,<undefined>,-0.13734,-0.20833,-0.1756,-0.037132,-0.13007,-0.032258
D08,devprop,N01,novel,C,135,2067,TRUE,s002,-0.24183,<undefined>,-0.13469,-0.16667,-0.083333,<undefined>,-0.024853,-0.42204,<undefined>,0.034099,0.010213,-0.095238,-0.047619,-0.083204,0.052055
D13,devprop,N01,novel,C,89,1827,TRUE,s003,-0.27426,-0.13469,<undefined>,-0.37949,-0.32712,<undefined>,0.11858,-0.2792,<undefined>,-0.28169,-0.10714,0.3,-0.18284,0.042613,-0.34329
D14,devprop,N01,novel,C,105,768,TRUE,s004,0.35799,-0.16667,-0.37949,<undefined>,0.28947,<undefined>,-0.16,-0.31428,<undefined>,-0.078947,-0.2381,-0.52405,0.28787,-0.078947,0.067283
D15,devprop,N01,novel,C,42,1115,TRUE,s005,0.15789,-0.083333,-0.32712,0.28947,<undefined>,<undefined>,-0.17,-0.44711,<undefined>,-0.094986,-0.23214,-0.14809,0.28358,-0.17544,0.096774
D16,devprop,N01,novel,C,108,5733,FALSE,s006,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>
D17,devprop,N01,novel,C,100,2640,TRUE,s007,-0.10314,-0.024853,0.11858,-0.16,-0.17,<undefined>,<undefined>,-0.24837,<undefined>,-0.16615,-0.041491,-0.048284,-0.2,0.074691,-0.13485
D18,devprop,N01,novel,C,132,2909,TRUE,s008,-0.36842,-0.42204,-0.2792,-0.31428,-0.44711,<undefined>,-0.24837,<undefined>,<undefined>,-0.17793,-0.25969,-0.54235,-0.22781,-0.091976,-0.38721
D90,devprop,N01,novel,C,39,1740,FALSE,s009,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>
D91,devprop,N01,novel,C,92,2924,TRUE,s010,-0.13734,0.034099,-0.28169,-0.078947,-0.094986,<undefined>,-0.16615,-0.17793,<undefined>,<undefined>,0.19847,-0.44986,0.0087719,-0.029068,0.087719
D92,devprop,N01,novel,C,90,4464,TRUE,s011,-0.20833,0.010213,-0.10714,-0.2381,-0.23214,<undefined>,-0.041491,-0.25969,<undefined>,0.19847,<undefined>,-0.21429,-0.15969,0.12535,-0.19643
D93,devprop,N01,novel,C,94,1017,TRUE,s012,-0.1756,-0.095238,0.3,-0.52405,-0.14809,<undefined>,-0.048284,-0.54235,<undefined>,-0.44986,-0.21429,<undefined>,-0.62426,-0.20175,-0.26866
D94,devprop,N01,novel,C,94,951,TRUE,s013,-0.037132,-0.047619,-0.18284,0.28787,0.28358,<undefined>,-0.2,-0.22781,<undefined>,0.0087719,-0.15969,-0.62426,<undefined>,-0.086214,-0.1129
D95,devprop,N01,novel,C,101,2941,TRUE,s014,-0.13007,-0.083204,0.042613,-0.078947,-0.17544,<undefined>,0.074691,-0.091976,<undefined>,-0.029068,0.12535,-0.20175,-0.086214,<undefined>,-0.14762
D96,devprop,N01,novel,C,90,1831,TRUE,s015,-0.032258,0.052055,-0.34329,0.067283,0.096774,<undefined>,-0.13485,-0.38721,<undefined>,0.087719,-0.19643,-0.26866,-0.1129,-0.14762,<undefined>
D06,devprop,N01,novel,D,101,2744,TRUE,s001,<undefined>,0.12403,-0.008153,0.31137,-0.11895,-0.14925,0.15801,0.19192,-0.020408,0.10554,0.28291,-0.10204,0.020408,0.05026,0.010204
D08,devprop,N01,novel,D,129,3486,TRUE,s002,0.12403,<undefined>,-0.12229,-0.090909,-0.17532,-0.2113,0.032272,-0.11364,-0.20455,-0.083333,-0.028334,-0.25,-0.08441,-0.0038638,-0.22727
D13,devprop,N01,novel,D,114,1400,TRUE,s003,-0.008153,-0.12229,<undefined>,-0.15062,0.26786,-0.20874,0.048054,-0.23663,-0.24081,0.069398,-0.12627,0.16071,-0.097202,-0.25865,0.17857
D14,devprop,N01,novel,D,21,2187,TRUE,s004,0.31137,-0.090909,-0.15062,<undefined>,0.055203,-0.10682,0.093509,0.57089,0.034091,-0.031807,0.023985,-0.39706,0.12567,0.21277,-0.0071297
D15,devprop,N01,novel,D,70,1532,TRUE,s005,-0.11895,-0.17532,0.26786,0.055203,<undefined>,-0.20896,-0.022727,-0.067101,-0.2963,0.045308,-0.1278,-0.061365,0.12614,-0.22151,0.26879
D16,devprop,N01,novel,D,19,3455,TRUE,s006,-0.14925,-0.2113,-0.20874,-0.10682,-0.20896,<undefined>,-0.18145,-0.014925,0,-0.20852,0.17164,-0.26866,-0.25947,-0.057641,-0.11556
D17,devprop,N01,novel,D,7,3410,TRUE,s007,0.15801,0.032272,0.048054,0.093509,-0.022727,-0.18145,<undefined>,-0.038956,-0.16277,-0.0075758,0.15304,-0.15909,-0.022727,-0.12806,-0.036579
D18,devprop,N01,novel,D,108,2621,TRUE,s008,0.19192,-0.11364,-0.23663,0.57089,-0.067101,-0.014925,-0.038956,<undefined>,0.037736,-0.10618,0.16404,-0.44122,0.082502,0.26975,-0.11751
D90,devprop,N01,novel,D,33,1389,TRUE,s009,-0.020408,-0.20455,-0.24081,0.034091,-0.2963,0,-0.16277,0.037736,<undefined>,-0.015896,0.0625,-0.44569,-0.18849,-0.15294,-0.02
D91,devprop,N01,novel,D,42,1793,TRUE,s010,0.10554,-0.083333,0.069398,-0.031807,0.045308,-0.20852,-0.0075758,-0.10618,-0.015896,<undefined>,-0.11555,-0.22367,0.39024,-0.1489,0.1
D92,devprop,N01,novel,D,38,3158,TRUE,s011,0.28291,-0.028334,-0.12627,0.023985,-0.1278,0.17164,0.15304,0.16404,0.0625,-0.11555,<undefined>,-0.11607,-0.11121,-0.050576,-0.057904
D93,devprop,N01,novel,D,131,1081,TRUE,s012,-0.10204,-0.25,0.16071,-0.39706,-0.061365,-0.26866,-0.15909,-0.44122,-0.44569,-0.22367,-0.11607,<undefined>,-0.26584,-0.3968,-0.025958
D94,devprop,N01,novel,D,85,2099,TRUE,s013,0.020408,-0.08441,-0.097202,0.12567,0.12614,-0.25947,-0.022727,0.082502,-0.18849,0.39024,-0.11121,-0.26584,<undefined>,-0.11646,0.055058
D95,devprop,N01,novel,D,7,4267,TRUE,s014,0.05026,-0.0038638,-0.25865,0.21277,-0.22151,-0.057641,-0.12806,0.26975,-0.15294,-0.1489,-0.050576,-0.3968,-0.11646,<undefined>,-0.20386
D96,devprop,N01,novel,D,148,1204,TRUE,s015,0.010204,-0.22727,0.17857,-0.0071297,0.26879,-0.11556,-0.036579,-0.11751,-0.02,0.1,-0.057904,-0.025958,0.055058,-0.20386,<undefined>
D06,devprop,N02,novel,A,150,2698,TRUE,s001,<undefined>,<undefined>,-0.10146,-0.081633,0.3624,-0.050516,-0.095674,0.18397,<undefined>,0.16255,0.10714,-0.2516,0.17347,<undefined>,-0.099433
D08,devprop,N02,novel,A,57,2576,FALSE,s002,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>
D13,devprop,N02,novel,A,111,3873,TRUE,s003,-0.10146,<undefined>,<undefined>,-0.27837,-0.044872,-0.04164,-0.21757,-0.047416,<undefined>,-0.2758,0.17144,-0.15385,0.014109,<undefined>,-0.1639
D14,devprop,N02,novel,A,75,1931,TRUE,s004,-0.081633,<undefined>,-0.27837,<undefined>,-0.16189,-0.071878,-0.12209,0.010417,<undefined>,0.28302,0.0071429,-0.46041,-0.23844,<undefined>,0.37255
D15,devprop,N02,novel,A,133,2113,TRUE,s005,0.3624,<undefined>,-0.044872,-0.16189,<undefined>,-0.1227,-0.2553,-0.025582,<undefined>,-0.096466,0.046534,-0.019042,0.15605,<undefined>,-0.16498
D16,devprop,N02,novel,A,31,5361,TRUE,s006,-0.050516,<undefined>,-0.04164,-0.071878,-0.1227,<undefined>,-0.091408,-0.14647,<undefined>,-0.05338,-0.061197,-0.41834,-0.093834,<undefined>,-0.040299
D17,devprop,N02,novel,A,2,6621,TRUE,s007,-0.095674,<undefined>,-0.21757,-0.12209,-0.2553,-0.091408,<undefined>,0.12226,<undefined>,0.067117,-0.1317,-0.36693,-0.31526,<undefined>,-0.048336
D18,devprop,N02,novel,A,47,2406,TRUE,s008,0.18397,<undefined>,-0.047416,0.010417,-0.025582,-0.14647,0.12226,<undefined>,<undefined>,0.30082,0.020624,-0.19761,0.04228,<undefined>,0.02129
D90,devprop,N02,novel,A,11,825,FALSE,s009,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>
D91,devprop,N02,novel,A,3,2650,TRUE,s010,0.16255,<undefined>,-0.2758,0.28302,-0.096466,-0.05338,0.067117,0.30082,<undefined>,<undefined>,0.084909,-0.4175,-0.21129,<undefined>,0.28302
D92,devprop,N02,novel,A,122,3783,TRUE,s011,0.10714,<undefined>,0.17144,0.0071429,0.046534,-0.061197,-0.1317,0.020624,<undefined>,0.084909,<undefined>,-0.11429,-0.0069326,<undefined>,0.035714
D93,devprop,N02,novel,A,101,1121,TRUE,s012,-0.2516,<undefined>,-0.15385,-0.46041,-0.019042,-0.41834,-0.36693,-0.19761,<undefined>,-0.4175,-0.11429,<undefined>,-0.10755,<undefined>,-0.28571
D94,devprop,N02,novel,A,52,1667,TRUE,s013,0.17347,<undefined>,0.014109,-0.23844,0.15605,-0.093834,-0.31526,0.04228,<undefined>,-0.21129,-0.0069326,-0.10755,<undefined>,<undefined>,-0.12212
D95,devprop,N02,novel,A,10,2388,FALSE,s014,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>
D96,devprop,N02,novel,A,143,2818,TRUE,s015,-0.099433,<undefined>,-0.1639,0.37255,-0.16498,-0.040299,-0.048336,0.02129,<undefined>,0.28302,0.035714,-0.28571,-0.12212,<undefined>,<undefined>
D06,devprop,N02,novel,B,146,2853,TRUE,s001,<undefined>,<undefined>,0.060109,-0.13768,-0.05,0.03268,0.0039326,<undefined>,<undefined>,<undefined>,<undefined>,-0.26799,0.0085786,0.11093,-0.22839
D08,devprop,N02,novel,B,45,4811,FALSE,s002,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>
D13,devprop,N02,novel,B,7,4208,TRUE,s003,0.060109,<undefined>,<undefined>,-0.2526,-0.28659,-0.12083,0.066096,<undefined>,<undefined>,<undefined>,<undefined>,-0.15035,-0.079268,0.29227,-0.0093848
D14,devprop,N02,novel,B,20,3418,TRUE,s004,-0.13768,<undefined>,-0.2526,<undefined>,-0.081983,-0.10787,-0.17017,<undefined>,<undefined>,<undefined>,<undefined>,-0.35983,-0.28986,-0.067387,-0.13815
D15,devprop,N02,novel,B,18,1782,TRUE,s005,-0.05,<undefined>,-0.28659,-0.081983,<undefined>,-0.2069,-0.13187,<undefined>,<undefined>,<undefined>,<undefined>,-0.12579,-0.31151,-0.20084,-0.057837
D16,devprop,N02,novel,B,96,4508,TRUE,s006,0.03268,<undefined>,-0.12083,-0.10787,-0.2069,<undefined>,0.054164,<undefined>,<undefined>,<undefined>,<undefined>,-0.35632,-0.2069,-0.036117,0.029074
D17,devprop,N02,novel,B,10,4794,TRUE,s007,0.0039326,<undefined>,0.066096,-0.17017,-0.13187,0.054164,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,-0.21334,-0.21789,0.20268,0.093407
D18,devprop,N02,novel,B,63,4675,FALSE,s008,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>
D90,devprop,N02,novel,B,154,1555,FALSE,s009,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>
D91,devprop,N02,novel,B,53,1913,FALSE,s010,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>
D92,devprop,N02,novel,B,6,2825,FALSE,s011,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>
D93,devprop,N02,novel,B,138,1207,TRUE,s012,-0.26799,<undefined>,-0.15035,-0.35983,-0.12579,-0.35632,-0.21334,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,-0.30435,-0.15294,-0.26515
D94,devprop,N02,novel,B,151,1123,TRUE,s013,0.0085786,<undefined>,-0.079268,-0.28986,-0.31151,-0.2069,-0.21789,<undefined>,<undefined>,<undefined>,<undefined>,-0.30435,<undefined>,-0.094118,-0.3148
D95,devprop,N02,novel,B,140,4213,TRUE,s014,0.11093,<undefined>,0.29227,-0.067387,-0.20084,-0.036117,0.20268,<undefined>,<undefined>,<undefined>,<undefined>,-0.15294,-0.094118,<undefined>,-0.19141
D96,devprop,N02,novel,B,156,4204,TRUE,s015,-0.22839,<undefined>,-0.0093848,-0.13815,-0.057837,0.029074,0.093407,<undefined>,<undefined>,<undefined>,<undefined>,-0.26515,-0.3148,-0.19141,<undefined>
D06,devprop,N02,novel,C,20,3400,TRUE,s001,<undefined>,<undefined>,-0.08871,-0.014745,0.092861,0.29357,0.29309,0.37903,<undefined>,0.24603,0.13841,-0.28226,0.01522,0.0015704,-0.12603
D08,devprop,N02,novel,C,153,2226,FALSE,s002,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>
D13,devprop,N02,novel,C,136,1283,TRUE,s003,-0.08871,<undefined>,<undefined>,-0.34884,-0.035714,-0.23219,0.049073,-0.25835,<undefined>,-0.19048,-0.22581,-0.14286,-0.14781,-0.16785,0.074523
D14,devprop,N02,novel,C,37,2108,TRUE,s004,-0.014745,<undefined>,-0.34884,<undefined>,-0.11029,-0.045671,-0.090366,0.039714,<undefined>,0.088663,-0.062671,-0.39301,-0.043717,-0.23683,-0.296
D15,devprop,N02,novel,C,9,2323,TRUE,s005,0.092861,<undefined>,-0.035714,-0.11029,<undefined>,-0.083299,0.23913,-0.019109,<undefined>,0.15079,-0.080645,-0.18843,0.10379,0.11853,0.16293
D16,devprop,N02,novel,C,10,11130,TRUE,s006,0.29357,<undefined>,-0.23219,-0.045671,-0.083299,<undefined>,0.056545,0.022335,<undefined>,0.13643,0.13119,-0.45171,0.22535,0.075463,-0.036005
D17,devprop,N02,novel,C,131,2539,TRUE,s007,0.29309,<undefined>,0.049073,-0.090366,0.23913,0.056545,<undefined>,0.34746,<undefined>,0.17211,-0.025801,-0.21553,-0.07638,0.048445,0.092551
D18,devprop,N02,novel,C,28,3094,TRUE,s008,0.37903,<undefined>,-0.25835,0.039714,-0.019109,0.022335,0.34746,<undefined>,<undefined>,0.12088,0.21505,-0.26126,-0.13509,-0.06181,-0.066093
D90,devprop,N02,novel,C,38,1309,FALSE,s009,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>
D91,devprop,N02,novel,C,80,3239,TRUE,s010,0.24603,<undefined>,-0.19048,0.088663,0.15079,0.13643,0.17211,0.12088,<undefined>,<undefined>,0.063752,-0.29229,0.22109,0.1721,0.0092982
D92,devprop,N02,novel,C,9,4898,TRUE,s011,0.13841,<undefined>,-0.22581,-0.062671,-0.080645,0.13119,-0.025801,0.21505,<undefined>,0.063752,<undefined>,-0.34409,0.010305,-0.078167,-0.053763
D93,devprop,N02,novel,C,53,1204,TRUE,s012,-0.28226,<undefined>,-0.14286,-0.39301,-0.18843,-0.45171,-0.21553,-0.26126,<undefined>,-0.29229,-0.34409,<undefined>,-0.3723,-0.29553,-0.10811
D94,devprop,N02,novel,C,44,2407,TRUE,s013,0.01522,<undefined>,-0.14781,-0.043717,0.10379,0.22535,-0.07638,-0.13509,<undefined>,0.22109,0.010305,-0.3723,<undefined>,0.3009,0.056273
D95,devprop,N02,novel,C,142,3158,TRUE,s014,0.0015704,<undefined>,-0.16785,-0.23683,0.11853,0.075463,0.048445,-0.06181,<undefined>,0.1721,-0.078167,-0.29553,0.3009,<undefined>,0.015855
D96,devprop,N02,novel,C,139,1960,TRUE,s015,-0.12603,<undefined>,0.074523,-0.296,0.16293,-0.036005,0.092551,-0.066093,<undefined>,0.0092982,-0.053763,-0.10811,0.056273,0.015855,<undefined>
D06,devprop,N02,novel,D,9,1798,TRUE,s001,<undefined>,0.023598,-0.29457,<undefined>,-0.066176,0.044118,-0.02993,<undefined>,<undefined>,<undefined>,<undefined>,-0.37426,-0.15909,<undefined>,0.40323
D08,devprop,N02,novel,D,136,2300,TRUE,s002,0.023598,<undefined>,-0.16035,<undefined>,-0.23256,0.047902,-0.19749,<undefined>,<undefined>,<undefined>,<undefined>,-0.23421,-0.16948,<undefined>,0.22293
D13,devprop,N02,novel,D,32,3837,TRUE,s003,-0.29457,-0.16035,<undefined>,<undefined>,-0.31569,-0.16539,-0.036212,<undefined>,<undefined>,<undefined>,<undefined>,-0.22535,0.19806,<undefined>,-0.2191
D14,devprop,N02,novel,D,148,2192,FALSE,s004,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>
D15,devprop,N02,novel,D,13,1212,TRUE,s005,-0.066176,-0.23256,-0.31569,<undefined>,<undefined>,-0.066176,-0.10577,<undefined>,<undefined>,<undefined>,<undefined>,-0.28571,-0.1875,<undefined>,0.032258
D16,devprop,N02,novel,D,151,3576,TRUE,s006,0.044118,0.047902,-0.16539,<undefined>,-0.066176,<undefined>,-0.014706,<undefined>,<undefined>,<undefined>,<undefined>,-0.3355,0.0066567,<undefined>,0.0073529
D17,devprop,N02,novel,D,71,2773,TRUE,s007,-0.02993,-0.19749,-0.036212,<undefined>,-0.10577,-0.014706,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,-0.067308,0.036041,<undefined>,0.086538
D18,devprop,N02,novel,D,77,2455,FALSE,s008,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>
D90,devprop,N02,novel,D,158,1159,FALSE,s009,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>
D91,devprop,N02,novel,D,121,3465,FALSE,s010,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>
D92,devprop,N02,novel,D,42,2093,FALSE,s011,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>
D93,devprop,N02,novel,D,111,912,TRUE,s012,-0.37426,-0.23421,-0.22535,<undefined>,-0.28571,-0.3355,-0.067308,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,-0.25568,<undefined>,-0.18477
D94,devprop,N02,novel,D,11,4490,TRUE,s013,-0.15909,-0.16948,0.19806,<undefined>,-0.1875,0.0066567,0.036041,<undefined>,<undefined>,<undefined>,<undefined>,-0.25568,<undefined>,<undefined>,-0.13539
D95,devprop,N02,novel,D,148,2953,FALSE,s014,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>
D96,devprop,N02,novel,D,108,1740,TRUE,s015,0.40323,0.22293,-0.2191,<undefined>,0.032258,0.0073529,0.086538,<undefined>,<undefined>,<undefined>,<undefined>,-0.18477,-0.13539,<undefined>,<undefined>
D06,devprop,N03,novel,A,143,2329,FALSE,s001,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>
D08,devprop,N03,novel,A,108,2200,TRUE,s002,<undefined>,<undefined>,-0.097532,0.20833,-0.22727,<undefined>,-0.08311,<undefined>,-0.29512,0.1997,0.073024,-0.32955,<undefined>,-0.14395,0.34091
