fame,ability,face,subj,angle,trial,rt,acc,sq,s001,s002,s003,s004,s005,s006,s007,s008,s009,s010,s011,s012,s013,s014,s015,s016,s017,s018,s019,s020,s021,s022,s023,s024,s025,s026,s027,s028,s029,s030,s031,s032,s033,s034,s035,s036,s037,s038,s039,s040,s041,s042,s043,s044,s045,s046,s047,s048,s049,s050,s051,s052,s053,s054,s055,s056,s057,s058,s059,s060
novel,devprop,N04,D14,D,118,1997,TRUE,s016,0.36957,0.31579,0.25,<undefined>,<undefined>,0.10215,-0.16615,<undefined>,-0.34444,0.30954,-0.35187,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,-0.23684,0.01619,<undefined>,<undefined>,-0.12216,-0.14647,<undefined>,<undefined>,0.11975,-0.018769,-0.10841,<undefined>,-0.05,0.040816,0.38042,<undefined>,0.095238,0.039474,<undefined>,<undefined>,-0.027111,0.27824,0.23985,<undefined>,0.036585,-0.030178,0.13415,<undefined>,-0.41389,-0.50561,-0.46162,<undefined>,-0.08043,0.21278,-0.032701,<undefined>,-0.07463,-0.15713,<undefined>,<undefined>,0.12745,0.36957,<undefined>,<undefined>
novel,devprop,N04,D15,A,56,1479,TRUE,s017,<undefined>,-0.12472,0.041667,-0.16461,<undefined>,-0.2705,0.064414,-0.098436,<undefined>,-0.098498,-0.13158,-0.29545,<undefined>,-0.12162,-0.18006,-0.23684,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,-0.17368,<undefined>,0.29309,<undefined>,-0.18966,-0.064103,-0.0048528,<undefined>,-0.33571,-0.20252,-0.064103,<undefined>,-0.097857,<undefined>,-0.015931,<undefined>,-0.1,-0.04386,-0.13301,<undefined>,-0.2875,-0.30279,-0.18145,<undefined>,-0.31702,-0.46097,-0.4769,<undefined>,0.12963,0.32143,-0.14338,<undefined>,-0.015341,<undefined>,-0.17857,<undefined>,-0.17173,<undefined>,<undefined>
novel,devprop,N04,D15,B,65,1478,TRUE,s018,-0.052483,<undefined>,0.10417,-0.088625,<undefined>,<undefined>,-0.10376,0.11043,-0.16635,<undefined>,-0.20175,-0.30682,-0.013776,<undefined>,-0.034199,0.01619,<undefined>,<undefined>,<undefined>,<undefined>,-0.17418,<undefined>,<undefined>,0.14516,0.30952,<undefined>,-0.19231,0.02,-0.19024,<undefined>,-0.18363,-0.14103,-0.12891,<undefined>,<undefined>,-0.054393,-0.1207,<undefined>,0.04988,-0.20349,-0.14634,<undefined>,-0.14006,-0.067164,-0.063725,<undefined>,-0.22087,-0.089555,0.050654,<undefined>,-0.014793,-0.10219,-0.11224,<undefined>,<undefined>,-0.071429,0.083756,<undefined>,<undefined>,<undefined>
novel,devprop,N04,D15,C,60,2392,FALSE,s019,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>
novel,devprop,N04,D15,D,125,1134,TRUE,s020,-0.23508,-0.053827,-0.039879,<undefined>,<undefined>,-0.23656,-0.10526,<undefined>,-0.21497,-0.13184,-0.22807,<undefined>,0.072431,0.21622,-0.10032,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,-0.25806,-0.2,<undefined>,<undefined>,0.10714,0.089165,-0.025641,<undefined>,-0.125,-0.20918,-0.2228,<undefined>,-0.25169,-0.089415,<undefined>,<undefined>,-0.020408,-0.10505,-0.12405,<undefined>,-0.21341,-0.14375,-0.15244,<undefined>,0.14964,0.00073593,0.02709,<undefined>,-0.090909,0.02805,-0.125,<undefined>,-0.20918,-0.10952,<undefined>,<undefined>,-0.028566,-0.12484,<undefined>,<undefined>
novel,devprop,N04,D16,A,27,1532,TRUE,s021,<undefined>,0.046095,-0.015472,0.079545,<undefined>,-0.22212,-0.070175,-0.10811,<undefined>,-0.024101,-0.2807,-0.32386,<undefined>,-0.15753,-0.15646,-0.12216,<undefined>,-0.17418,<undefined>,-0.25806,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,-0.04562,-0.13883,-0.03,<undefined>,-0.33236,-0.25229,-0.20513,<undefined>,-0.16129,<undefined>,-0.14516,<undefined>,-0.14857,-0.11679,-0.14951,<undefined>,-0.33125,-0.3249,-0.12559,<undefined>,-0.53914,-0.5797,-0.50735,<undefined>,0.018896,0.12397,-0.075111,<undefined>,0.17143,<undefined>,-0.26377,<undefined>,-0.1916,<undefined>,<undefined>
novel,devprop,N04,D16,B,124,7378,TRUE,s022,-0.11489,<undefined>,-0.060449,-0.15263,<undefined>,<undefined>,-0.013829,-0.16842,-0.064809,<undefined>,-0.1394,-0.035036,-0.27188,<undefined>,-0.050826,-0.14647,-0.17368,<undefined>,<undefined>,-0.2,<undefined>,<undefined>,<undefined>,<undefined>,0.025568,<undefined>,-0.17534,-0.10872,-0.17007,<undefined>,-0.018344,-0.24285,-0.1,<undefined>,<undefined>,-0.24737,-0.073684,<undefined>,0.090377,-0.10962,0.031734,<undefined>,-0.092028,0.033385,-0.31053,<undefined>,-0.2991,-0.28421,-0.010526,<undefined>,-0.15083,-0.25789,0.10569,<undefined>,<undefined>,0.27745,-0.15789,<undefined>,<undefined>,<undefined>
novel,devprop,N04,D16,C,83,5988,FALSE,s023,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>
novel,devprop,N04,D16,D,137,1774,TRUE,s024,0.018329,0.0027673,0.25179,<undefined>,<undefined>,-0.19431,0.070175,<undefined>,-0.1894,-0.053564,-0.18271,<undefined>,-0.19355,-0.04478,0.08339,<undefined>,0.29309,0.14516,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,0.059524,0.070051,0,<undefined>,-0.13881,-0.15291,-0.078787,<undefined>,0.070087,0.14564,<undefined>,<undefined>,-0.090086,0.15649,0.14336,<undefined>,-0.072125,-0.18125,-0.17055,<undefined>,-0.20414,-0.2009,-0.18477,<undefined>,-0.0095063,0.19355,0.36314,<undefined>,-0.15816,0.064815,<undefined>,<undefined>,0.3871,0.047528,<undefined>,<undefined>
novel,devprop,N04,D17,A,69,2138,TRUE,s025,<undefined>,-0.095238,0.16667,0.057153,<undefined>,-0.1682,0.14186,0.12348,<undefined>,0.05239,-0.013029,-0.045455,<undefined>,0.34763,0.064467,0.11975,<undefined>,0.30952,<undefined>,0.10714,<undefined>,0.025568,<undefined>,0.059524,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,-0.14781,-0.058507,0.052055,<undefined>,-0.24761,<undefined>,-0.16258,<undefined>,0.15517,0.21805,-0.13682,<undefined>,-0.0875,-0.11863,0.12687,<undefined>,-0.2381,-0.1983,-0.16054,<undefined>,0.14898,0.11905,-0.12891,<undefined>,0.10344,<undefined>,0.090307,<undefined>,-0.10433,<undefined>,<undefined>
novel,devprop,N04,D17,B,113,1826,TRUE,s026,0.11429,<undefined>,0.20149,0.085729,<undefined>,<undefined>,-0.10225,-0.038222,-0.014745,<undefined>,-0.0042569,-0.16558,-0.068966,<undefined>,-0.093991,-0.018769,-0.18966,<undefined>,<undefined>,0.089165,-0.04562,<undefined>,<undefined>,0.070051,<undefined>,<undefined>,<undefined>,<undefined>,-0.081904,<undefined>,-0.18778,0.12821,0.049662,<undefined>,<undefined>,-0.2729,-0.062675,<undefined>,-0.043601,-0.12124,-0.030488,<undefined>,-0.11672,0.074627,0.017241,<undefined>,0.046315,0.074882,-0.10561,<undefined>,-0.24679,-0.025608,-0.096939,<undefined>,<undefined>,-0.089286,-0.025101,<undefined>,<undefined>,<undefined>
novel,devprop,N04,D17,C,118,2099,TRUE,s027,-0.10246,0.015398,<undefined>,-0.044451,<undefined>,-0.27817,<undefined>,-0.12381,-0.013124,-0.14701,<undefined>,-0.039773,-0.26263,-0.0036445,<undefined>,-0.10841,-0.064103,-0.19231,<undefined>,-0.025641,-0.13883,-0.17534,<undefined>,0,<undefined>,<undefined>,<undefined>,<undefined>,0.20429,0.005102,<undefined>,0.076923,-0.23605,-0.25201,<undefined>,-0.37179,0.28922,-0.12417,<undefined>,-0.12729,-0.041457,0.11875,<undefined>,0.089552,-0.11538,0.19231,<undefined>,0.10256,-0.20513,-0.24761,<undefined>,-0.21097,-0.096939,-0.069308,<undefined>,-0.17347,-0.10256,-0.17359,<undefined>,<undefined>
novel,devprop,N04,D17,D,21,2628,TRUE,s028,0.17716,-0.056569,0.11172,<undefined>,<undefined>,-0.14637,0.20175,<undefined>,0.12006,0.18059,0.20352,<undefined>,-0.17828,0.01,-0.10456,<undefined>,-0.0048528,0.02,<undefined>,<undefined>,-0.03,-0.10872,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,0.12239,-0.066902,-0.16702,<undefined>,-0.044853,-0.25828,<undefined>,<undefined>,0.25544,-0.020437,0.026316,<undefined>,0.16568,0,-0.011836,<undefined>,-0.2,-0.08,-0.03,<undefined>,0.15343,-0.10657,-0.1,<undefined>,0.11224,0.17171,<undefined>,<undefined>,-0.014853,-0.17799,<undefined>,<undefined>
novel,devprop,N04,D18,A,73,3023,TRUE,s029,<undefined>,-0.084518,0.21667,0.17525,<undefined>,-0.12595,-0.12904,-0.14167,<undefined>,0.045956,0.15596,0.18686,<undefined>,-0.025,-0.125,-0.05,<undefined>,-0.19024,<undefined>,-0.125,<undefined>,-0.17007,<undefined>,-0.13881,<undefined>,-0.081904,0.20429,0.12239,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,-0.20833,<undefined>,-0.28333,<undefined>,-0.038462,0.0014298,-0.16524,<undefined>,-0.013388,0.08154,0.061421,<undefined>,-0.15,-0.20833,-0.225,<undefined>,-0.24167,-0.22761,-0.16667,<undefined>,0.13333,<undefined>,-0.18231,<undefined>,-0.095465,<undefined>,<undefined>
novel,devprop,N04,D18,B,16,4857,TRUE,s030,-0.01268,<undefined>,-0.024635,-0.032063,<undefined>,<undefined>,-0.13075,-0.10189,-0.22039,<undefined>,-0.02551,-0.24182,-0.14796,<undefined>,-0.011805,0.040816,-0.33571,<undefined>,<undefined>,-0.20918,-0.33236,<undefined>,<undefined>,-0.15291,-0.14781,<undefined>,0.005102,-0.066902,<undefined>,<undefined>,<undefined>,<undefined>,-0.096789,<undefined>,<undefined>,-0.21429,-0.058298,<undefined>,0.0043769,0.045918,-0.031337,<undefined>,0.3121,0.076831,-0.34694,<undefined>,-0.21939,-0.2398,-0.28031,<undefined>,-0.26851,-0.30612,0.15409,<undefined>,<undefined>,-0.054947,-0.20991,<undefined>,<undefined>,<undefined>
novel,devprop,N04,D18,C,116,3228,TRUE,s031,0.36199,0,<undefined>,0.24079,<undefined>,0.16667,<undefined>,-0.15829,-0.39121,0.3431,<undefined>,-0.38213,0.056452,0.13595,<undefined>,0.38042,-0.20252,-0.18363,<undefined>,-0.2228,-0.25229,-0.018344,<undefined>,-0.078787,-0.058507,-0.18778,<undefined>,-0.16702,<undefined>,<undefined>,<undefined>,<undefined>,0.053922,-0.0080645,<undefined>,-0.064516,-0.044908,0.25385,<undefined>,0.25,0.068478,-0.1875,<undefined>,-0.24751,-0.37211,-0.41888,<undefined>,-0.37188,-0.24399,-0.018659,<undefined>,-0.20023,0.037916,-0.093532,<undefined>,-0.09658,-0.0036762,0.29032,<undefined>,<undefined>
novel,devprop,N04,D18,D,74,1933,TRUE,s032,0.20652,0.053482,0.055658,<undefined>,<undefined>,-0.15945,-0.029068,<undefined>,-0.12994,0.15625,0.074949,<undefined>,-0.13625,0.0043993,-0.085043,<undefined>,-0.064103,-0.14103,<undefined>,<undefined>,-0.20513,-0.24285,<undefined>,<undefined>,0.052055,0.12821,0.076923,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,0.0020425,-0.29449,<undefined>,<undefined>,0.16327,-0.15385,-0.15312,<undefined>,-0.1331,0.11875,-0.10366,<undefined>,-0.24359,-0.24359,-0.17949,<undefined>,0.01502,-0.28387,-0.26923,<undefined>,-0.17755,0.0092593,<undefined>,<undefined>,-0.11318,-0.079177,<undefined>,<undefined>
novel,devprop,N04,D90,A,136,2058,TRUE,s033,<undefined>,0.28571,0.20833,0.32988,<undefined>,0.01352,-0.061404,-0.1983,<undefined>,0.12709,-0.24235,-0.22808,<undefined>,-0.045577,0.05814,0.095238,<undefined>,-0.12891,<undefined>,-0.25169,<undefined>,-0.1,<undefined>,0.070087,<undefined>,0.049662,-0.23605,-0.044853,<undefined>,-0.096789,0.053922,0.0020425,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,0.20769,0.28947,0.22413,<undefined>,-0.2375,-0.099294,-0.0085234,<undefined>,-0.45577,-0.41597,-0.39624,<undefined>,-0.059524,0.21429,-0.11905,<undefined>,0.13916,<undefined>,-0.095238,<undefined>,0.23013,<undefined>,<undefined>
novel,devprop,N04,D90,B,13,1533,TRUE,s034,-0.054348,<undefined>,-0.072917,-0.034091,<undefined>,<undefined>,-0.21302,-0.13514,-0.41129,<undefined>,-0.42105,-0.48295,-0.0453,<undefined>,0.069767,0.039474,-0.097857,<undefined>,<undefined>,-0.089415,-0.16129,<undefined>,<undefined>,0.14564,-0.24761,<undefined>,-0.25201,-0.25828,-0.20833,<undefined>,-0.0080645,-0.29449,<undefined>,<undefined>,<undefined>,<undefined>,-0.16327,<undefined>,-0.0072669,0.13333,-0.25,<undefined>,-0.16463,-0.31343,-0.3238,<undefined>,-0.43437,-0.32961,-0.36794,<undefined>,-0.15712,-0.095225,-0.29082,<undefined>,<undefined>,-0.18248,-0.091616,<undefined>,<undefined>,<undefined>
novel,devprop,N04,D90,C,92,1065,FALSE,s035,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>
novel,devprop,N04,D90,D,49,1109,TRUE,s036,-0.15217,0.083522,-0.16667,<undefined>,<undefined>,-0.20968,-0.18421,<undefined>,-0.47166,-0.0625,-0.51754,<undefined>,0.09804,-0.040541,0.095018,<undefined>,-0.015931,-0.054393,<undefined>,<undefined>,-0.14516,-0.24737,<undefined>,<undefined>,-0.16258,-0.2729,-0.37179,<undefined>,-0.28333,-0.21429,-0.064516,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,-0.27551,-0.084615,-0.04386,<undefined>,-0.30488,-0.325,-0.18293,<undefined>,-0.5364,-0.82426,-0.79926,<undefined>,-0.21687,0.06191,-0.017331,<undefined>,-0.24737,-0.12963,<undefined>,<undefined>,0.043357,0.043478,<undefined>,<undefined>
novel,devprop,N04,D91,A,44,2428,TRUE,s037,<undefined>,-0.032063,0.35919,0.14026,<undefined>,-0.13762,0.082216,-0.18367,<undefined>,0.0087537,-0.024811,0.13263,<undefined>,0.044318,-0.098539,-0.027111,<undefined>,-0.1207,<undefined>,-0.020408,<undefined>,-0.073684,<undefined>,-0.090086,<undefined>,-0.062675,0.28922,0.25544,<undefined>,-0.058298,-0.044908,0.16327,<undefined>,-0.16327,<undefined>,-0.27551,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,-0.06875,-0.04355,0.05758,<undefined>,-0.11224,-0.12245,-0.12245,<undefined>,-0.20058,-0.10524,-0.11224,<undefined>,0.22381,<undefined>,-0.092174,<undefined>,-0.1137,<undefined>,<undefined>
novel,devprop,N04,D91,B,9,3238,TRUE,s038,0.28462,<undefined>,0.42308,0.1721,<undefined>,<undefined>,-0.02285,-0.043514,-0.12768,<undefined>,-0.27274,-0.20828,0,<undefined>,0.24615,0.27824,-0.1,<undefined>,<undefined>,-0.10505,-0.14857,<undefined>,<undefined>,0.15649,0.15517,<undefined>,-0.12417,-0.020437,-0.038462,<undefined>,0.25385,-0.15385,0.20769,<undefined>,<undefined>,-0.084615,<undefined>,<undefined>,<undefined>,<undefined>,0.29878,<undefined>,0.11116,0.067384,-0.3345,<undefined>,-0.35339,-0.30351,-0.0037329,<undefined>,0.0076923,-0.19231,0.14373,<undefined>,<undefined>,0.11957,0.033409,<undefined>,<undefined>,<undefined>
novel,devprop,N04,D91,C,96,2819,TRUE,s039,0.34211,-0.026316,<undefined>,0.26944,<undefined>,0.15423,<undefined>,-0.1416,-0.096537,0.11404,<undefined>,-0.16753,-0.024811,0.060415,<undefined>,0.23985,-0.04386,0.04988,<undefined>,-0.12405,-0.11679,0.090377,<undefined>,0.14336,0.21805,-0.043601,<undefined>,0.026316,0.0014298,0.0043769,<undefined>,-0.15312,0.28947,-0.0072669,<undefined>,-0.04386,<undefined>,<undefined>,<undefined>,<undefined>,0.27439,-0.041605,<undefined>,0.048837,-0.38571,-0.43658,<undefined>,-0.35036,0.14035,0.052632,<undefined>,-0.14912,0.045918,0.21078,<undefined>,0.10647,0.097996,0.26643,<undefined>,<undefined>
novel,devprop,N04,D91,D,148,2240,TRUE,s040,0.22826,0.17968,0.11458,<undefined>,<undefined>,0.09232,-0.18395,<undefined>,-0.40413,0.11458,-0.38244,<undefined>,0.11111,0.08573,0.42222,<undefined>,-0.13301,-0.20349,<undefined>,<undefined>,-0.14951,-0.10962,<undefined>,<undefined>,-0.13682,-0.12124,-0.12729,<undefined>,-0.16524,0.045918,0.25,<undefined>,0.22413,0.13333,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,-0.030488,-0.20499,-0.030488,<undefined>,-0.35523,-0.45871,-0.42157,<undefined>,-0.18633,0.070479,-0.040305,<undefined>,-0.12157,-0.078295,<undefined>,<undefined>,0.065087,0.31895,<undefined>,<undefined>
novel,devprop,N04,D92,A,26,4327,TRUE,s041,<undefined>,-0.12195,0.34861,0.14634,<undefined>,-0.00060591,-0.023344,-0.20714,<undefined>,0.11098,-0.056252,0.027296,<undefined>,-0.018293,-0.0162,0.036585,<undefined>,-0.14634,<undefined>,-0.21341,<undefined>,0.031734,<undefined>,-0.072125,<undefined>,-0.030488,-0.041457,0.16568,<undefined>,-0.031337,0.068478,-0.1331,<undefined>,-0.25,<undefined>,-0.30488,<undefined>,0.29878,0.27439,-0.030488,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,-0.22038,-0.27316,-0.27021,<undefined>,-0.17683,-0.19512,-0.2561,<undefined>,-0.040411,<undefined>,-0.07636,<undefined>,-0.10976,<undefined>,<undefined>
novel,devprop,N04,D92,B,128,4178,TRUE,s042,-0.1375,<undefined>,-0.038388,-0.080178,<undefined>,<undefined>,-0.01875,-0.20625,-0.22892,<undefined>,0.15625,-0.093666,-0.19375,<undefined>,-0.13643,-0.030178,-0.2875,<undefined>,<undefined>,-0.14375,-0.33125,<undefined>,<undefined>,-0.18125,-0.0875,<undefined>,0.11875,0,-0.013388,<undefined>,-0.1875,0.11875,-0.2375,<undefined>,<undefined>,-0.325,-0.06875,<undefined>,-0.041605,-0.20499,<undefined>,<undefined>,<undefined>,<undefined>,-0.3125,<undefined>,-0.16143,-0.18125,-0.11875,<undefined>,-0.3,-0.32803,-0.051445,<undefined>,<undefined>,-0.037406,-0.22911,<undefined>,<undefined>,<undefined>
novel,devprop,N04,D92,C,68,4232,TRUE,s043,0.02439,-0.12195,<undefined>,-0.021072,<undefined>,0.08987,<undefined>,-0.12805,-0.20032,0.17282,<undefined>,-0.26849,-0.08432,0.044775,<undefined>,0.13415,-0.30279,-0.14006,<undefined>,-0.15244,-0.3249,-0.092028,<undefined>,-0.17055,-0.11863,-0.11672,<undefined>,-0.011836,0.08154,0.3121,<undefined>,-0.10366,-0.099294,-0.16463,<undefined>,-0.18293,-0.04355,0.11116,<undefined>,-0.030488,<undefined>,<undefined>,<undefined>,<undefined>,-0.31707,-0.18798,<undefined>,-0.18902,-0.33414,-0.1432,<undefined>,-0.27334,0.097089,-0.10557,<undefined>,0.0073241,-0.14111,0.025616,<undefined>,<undefined>
novel,devprop,N04,D92,D,118,3534,TRUE,s044,0.013024,-0.17526,0.14073,<undefined>,<undefined>,-0.10797,0.11322,<undefined>,0.10726,0.072725,0.1806,<undefined>,-0.25735,-0.057141,-0.18485,<undefined>,-0.18145,-0.067164,<undefined>,<undefined>,-0.12559,0.033385,<undefined>,<undefined>,0.12687,0.074627,0.089552,<undefined>,0.061421,0.076831,-0.24751,<undefined>,-0.0085234,-0.31343,<undefined>,<undefined>,0.05758,0.067384,0.048837,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,-0.27612,-0.13667,-0.095735,<undefined>,0.0087431,-0.16162,-0.15672,<undefined>,0.12755,0.048617,<undefined>,<undefined>,-0.1081,-0.21492,<undefined>,<undefined>
novel,devprop,N04,D93,A,49,1389,TRUE,s045,<undefined>,-0.33296,-0.2378,-0.44836,<undefined>,-0.34316,-0.23684,-0.15521,<undefined>,-0.16667,-0.23684,-0.33896,<undefined>,-0.17568,-0.34849,-0.41389,<undefined>,-0.063725,<undefined>,0.14964,<undefined>,-0.31053,<undefined>,-0.20414,<undefined>,0.017241,-0.11538,-0.2,<undefined>,-0.34694,-0.37211,-0.24359,<undefined>,-0.3238,<undefined>,-0.5364,<undefined>,-0.3345,-0.38571,-0.35523,<undefined>,-0.3125,-0.31707,-0.27612,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,-0.46187,-0.42498,-0.47426,<undefined>,-0.22222,<undefined>,-0.28571,<undefined>,-0.30435,<undefined>,<undefined>
novel,devprop,N04,D93,B,109,958,TRUE,s046,-0.32918,<undefined>,-0.161,-0.33244,<undefined>,<undefined>,-0.14912,-0.080683,-0.032258,<undefined>,0.026316,-0.27273,-0.58223,<undefined>,-0.45679,-0.50561,-0.31702,<undefined>,<undefined>,0.00073593,-0.53914,<undefined>,<undefined>,-0.2009,-0.2381,<undefined>,0.19231,-0.08,-0.15,<undefined>,-0.41888,-0.24359,-0.45577,<undefined>,<undefined>,-0.82426,-0.11224,<undefined>,-0.43658,-0.45871,-0.22038,<undefined>,-0.18798,-0.13667,<undefined>,<undefined>,<undefined>,<undefined>,-0.54501,<undefined>,-0.6306,-0.7364,-0.24737,<undefined>,<undefined>,-0.27381,-0.41574,<undefined>,<undefined>,<undefined>
novel,devprop,N04,D93,C,141,1117,TRUE,s047,-0.29284,-0.33239,<undefined>,-0.43081,<undefined>,-0.37526,<undefined>,-0.083002,-0.072581,-0.17499,<undefined>,-0.27841,-0.56499,-0.18184,<undefined>,-0.46162,-0.46097,-0.22087,<undefined>,0.02709,-0.5797,-0.2991,<undefined>,-0.18477,-0.1983,0.046315,<undefined>,-0.03,-0.20833,-0.21939,<undefined>,-0.17949,-0.41597,-0.43437,<undefined>,-0.79926,-0.12245,-0.35339,<undefined>,-0.42157,-0.27316,-0.16143,<undefined>,-0.095735,<undefined>,<undefined>,<undefined>,<undefined>,-0.52986,-0.65659,<undefined>,-0.7114,-0.21939,-0.13571,<undefined>,-0.24405,-0.39849,-0.35124,<undefined>,<undefined>
novel,devprop,N04,D93,D,118,1086,TRUE,s048,-0.28756,-0.33899,-0.22529,<undefined>,<undefined>,-0.3404,-0.13007,<undefined>,-0.12097,-0.1491,-0.087719,<undefined>,-0.41278,-0.11003,-0.38503,<undefined>,-0.4769,-0.089555,<undefined>,<undefined>,-0.50735,-0.28421,<undefined>,<undefined>,-0.16054,0.074882,0.10256,<undefined>,-0.225,-0.2398,-0.37188,<undefined>,-0.39624,-0.32961,<undefined>,<undefined>,-0.12245,-0.30351,-0.35036,<undefined>,-0.27021,-0.18125,-0.18902,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,-0.39609,-0.4931,-0.5056,<undefined>,-0.2398,-0.13889,<undefined>,<undefined>,-0.39849,-0.33323,<undefined>,<undefined>
